,Earnings Yield,Dividend Yield,EPS Growth,Sales Growth,ROE,ROA,Gross Margin,Net Income Margin,Operating Margin,Price to Sales,Price to Book,MarketCap,momentum_12m,momentum_6m,momentum_3m,future_return,volatility,beta,idiosyncratic_vol,avg_volume,Earnings Yield_z,Dividend Yield_z,EPS Growth_z,Sales Growth_z,ROE_z,ROA_z,Gross Margin_z,Net Income Margin_z,Operating Margin_z,Price to Sales_z,Price to Book_z,MarketCap_z,momentum_12m_z,momentum_6m_z,momentum_3m_z,volatility_z,beta_z,idiosyncratic_vol_z,avg_volume_z,predicted_return,rank
MCK,0.03350091608255028,0.44,0.572,0.178,0.0,0.05243,0.062800005,0.0082,0.02172,0.4455652,-10.355988,81515790336.0,0.25609474360409945,0.27528707031598953,0.12911979017612918,0.0943733043298145,0.286265927373187,1.0,0.286265927373187,915966.6666666666,-0.43342059822333007,-0.9363665869687827,0.46738994060167205,1.2039163419876824,-1.0236739072310468,-0.29367067977697314,-1.7870688675525082,-1.4362472963019088,-1.5441323315270599,1.1190412899567606,2.243892868499962,0.20265890332693348,0.8644531951255475,1.8517698743326179,1.6984373587363235,-0.36702630586267465,,-0.36702630586267465,-0.7434407454791063,0.085229196,33.0
MU,0.03462645122919747,0.46,0.0,0.284,0.086569995,0.04204,0.3092,0.13343,0.24962999,3.859806,2.3993049,112297197568.0,0.07498460238763283,0.15852059059636137,-0.011160603512718859,0.09936737107359339,0.4726008156878514,1.0,0.4726008156878514,19210480.0,-0.3892198211739422,-0.9235307333913017,-0.3564510454312305,2.3387242889884643,-0.6118939789928188,-0.5311729464929968,-0.6435664109097601,-0.11425370553557514,0.39392152935746005,0.05142933816901561,0.3624270699985394,0.6145138126483292,0.07201749211129792,1.059819377304061,0.40437836606731475,2.1386828678673053,,2.1386828678673053,2.7038956004109234,0.08336755,34.0
KVUE,0.023673828804790294,3.59,-0.104,-0.001,0.09866,0.06882,0.58143,0.06665,0.2343,2.8207948,4.5150433,43595382784.0,0.16174411281586676,0.006813815101673892,0.036716592116868174,0.08826338083383889,0.2621134643259538,1.0,0.2621134643259538,16737613.333333334,-0.8193391500367102,1.0852803514844687,-0.5062403156190309,-0.7124102854947707,-0.5543865089819932,0.08098400275196148,0.6198089141256782,-0.819218426380227,0.2635615293117356,0.37632170521041675,0.05034568783160212,-0.30471575618906616,0.4516281156665888,0.03089175574606114,0.8460360626208554,-0.6918127630473749,,-0.6918127630473749,2.2379196554259653,0.082830615,35.0
F,0.09848879288639087,5.23,0.0,0.049,0.13448,0.01164,0.08405,0.03178,0.02172,0.4455652,0.86014843,38564368384.0,-0.15369790431931896,-0.04100799657860166,-0.03477677854709682,0.08862121200642892,0.3605798301179892,1.0,0.3605798301179892,20935693.333333332,2.118711747067221,2.137820344837908,-0.3564510454312305,-0.17712351804157148,-0.38400464596475115,-1.2260785199450779,-1.6884510835458724,-1.1873244433891073,-1.5441323315270599,1.1190412899567606,0.5894599009613769,-0.37203067665029055,-0.9285680176354525,-0.29345224794350105,0.18652380441368827,0.6322982410728225,,0.6322982410728225,3.0289870920538142,0.08170828,36.0
EG,0.08860759717993917,2.23,0.0,0.206,0.10141,0.01856,0.09676,0.07979,0.02172,0.89485955,1.1115243,15398744064.0,-0.05701122063613662,-0.0488220639898308,-0.010183530783085204,0.08166963684927309,0.26427863048125566,1.0,0.26427863048125566,570043.3333333334,1.730668308616387,0.2124423082157634,-0.3564510454312305,1.5036769317614738,-0.5413058243561579,-1.0678960670408542,-1.6294660327388326,-0.680505691550956,-1.5441323315270599,0.9785497294520925,0.5523807757949497,-0.6819864896440686,-0.5055216899037349,-0.34644994544193236,0.4133916694878811,-0.6626970308994161,,-0.6626970308994161,-0.8086249926992072,0.08050848,37.0
BG,0.09848879288639087,3.68,0.04,-0.091,0.10438,0.03886,0.062800005,0.02141,0.028870001,0.4455652,0.9984188,9897555968.0,-0.19601005543808303,-0.22053627457577674,-0.12018471071376657,0.08005702098480216,0.30785999352222354,1.0,0.30785999352222354,1798196.6666666667,2.118711747067221,1.1430416925831333,-0.29883978766669184,-1.6759264669105292,-0.527178684960256,-0.6038637268738395,-1.7870688675525082,-1.2967956047421927,-1.4833316310251723,1.1190412899567606,0.5690643699343209,-0.7555923292784124,-1.113702096779964,-1.511074885295683,-0.6013475421031415,-0.0766434895411293,,-0.0766434895411293,-0.5771972664086292,0.08001589,38.0
BRO,0.029272419380097975,0.51,-0.219,0.152,0.16678,0.052849997,0.48939,0.21074,0.26615,7.172572,5.2655025,33797160960.0,0.39018453737340564,0.16015344595162295,0.1358702770993072,0.081526177674768,0.2220414569684307,1.0,0.2220414569684307,1742026.6666666667,-0.5994774650887699,-0.8914410994475993,-0.6718726816920796,0.9255672229120188,-0.23036605926857795,-0.2840700792462772,0.19266618585817738,0.7018712206174655,0.5344009754859552,-0.9844520721509831,-0.06035057990919891,-0.4358158625103664,1.451154410634041,1.0708939649192752,1.7607092705703402,-1.230674794488101,,-1.230674794488101,-0.5877816902203209,0.079541385,39.0
HSY,0.06421102310633667,3.22,1.304,0.087,0.50404,0.15055999,0.47416002,0.19827999,0.32502997,3.0756643,7.306834,34454401024.0,-0.10432292085679606,-0.12793584356353493,-0.030041694457609958,0.0860489982593875,0.22454383417793075,1.0,0.22454383417793075,2252850.0,0.7725929125628537,0.8478170603010711,1.5216759576927295,0.22969442522285982,1.373849103243847,1.949456852255822,0.12198631614219019,0.5703368170329854,1.035092293085788,0.296625591114959,-0.3614565937627582,-0.42702199727474116,-0.71253097261611,-0.8830268569463617,0.2302040221969061,-1.1970244695989232,,-1.1970244695989232,-0.49152442383433176,0.07752274,40.0
EIX,0.05807017141443548,5.23,-0.107,0.075,0.07197,0.02892,0.51992,0.07296,0.2244,1.2470236,1.5756303,21946368000.0,-0.1464897294018257,-0.25371751986039526,-0.25140925894812416,0.08200454954059255,0.27093716918198235,1.0,0.27093716918198235,5304633.333333333,0.5314361460810314,2.137820344837908,-0.5105611599513714,0.10122560103409206,-0.6813404990414624,-0.8310795624038949,0.3343509695827191,-0.7526067553929592,0.17937595577563573,0.8684302121731774,0.48392295418904197,-0.5943793493302089,-0.8970291147345578,-1.7361215233229392,-1.811868144706057,-0.5731573764796167,,-0.5731573764796167,0.08353999100378329,0.0760044,41.0
CINF,0.09848879288639087,2.39,-0.575,-0.091,0.17608,0.052529998,0.2678,0.20216998,0.19385,2.0073233,1.6317987,22757023744.0,0.25429872366204487,0.08856374343459228,-0.03600850003551126,0.08767862183921205,0.2840884880052318,1.0,0.2840884880052318,885556.6666666666,2.118711747067221,0.31512913683561117,-1.1846128757964736,-1.6759264669105292,-0.18612956217029916,-0.2913848518975632,-0.8356971035463803,0.6114015926310461,-0.08040881912616682,0.6306892049599085,0.47563785055519703,-0.5835327838882982,0.8565948260919296,0.5853479364132999,0.17516141636620539,-0.3963070801120605,,-0.3963070801120605,-0.7491710699959933,0.07581286,42.0
CI,0.0387024612830253,1.93,0.468,0.284,0.086260006,0.03925,0.10507,0.0139,0.03496,0.4455652,2.0877955,85633851392.0,-0.08730134568459069,-0.12815183894012672,0.06940538531203244,0.07430131065906798,0.30230569682405994,1.0,0.30230569682405994,1892653.3333333333,-0.22915124208337678,0.019904504553548946,0.3176006704138717,2.3387242889884643,-0.6133684765733561,-0.5949488198460003,-1.5909006690719167,-1.3760751053942342,-1.4315447564141346,1.1190412899567606,0.4083761741552695,0.2577585175198695,-0.6380541719389202,-0.8844918120110212,1.1475837392514683,-0.1513340228925874,,-0.1513340228925874,-0.5593982742092404,0.07501807,43.0
AIG,0.04895946450096108,1.92,2.51,0.088,0.057540003,0.009430001,0.3343,0.00769,0.25591,1.8249813,1.1850657,49323769856.0,0.11941706149110964,0.14851988077165768,0.13510100207736953,0.08157684872854354,0.32253154706888654,1.0,0.32253154706888654,4986303.333333333,0.17365049518919987,0.01348657776480846,3.2586553792935695,0.24040016057192382,-0.7499784044628252,-1.2765963035774306,-0.527081377451326,-1.4416311239094377,0.4473241802324544,0.6877064190102123,0.54153307280932,-0.22806999661366406,0.26642884163496694,0.9919911175558045,1.7536128600613834,0.12064992473705399,,0.12064992473705399,0.023555308219809817,0.07274834,44.0
KHC,0.07476017310269521,5.23,1.896,-0.041,0.05545,0.03862,0.34729,0.10617,0.21365999,1.3976842,0.73446876,36124545024.0,-0.08103147049798809,-0.11903257159557834,-0.02136214518014301,0.06993634479204491,0.2699857294428202,1.0,0.2699857294428202,11507066.666666666,1.1868675164600113,2.137820344837908,2.3743225726079014,-1.1406396994573302,-0.7599197390482977,-0.6093498235063559,-0.46679689200809654,-0.40202456942034914,0.08804727884296445,0.8213195756815999,0.6079982444181504,-0.40467548788713315,-0.6106207387919127,-0.8226417988617649,0.3102711541706939,-0.5859517130863181,,-0.5859517130863181,1.2522988135738935,0.07224524,45.0
AMGN,0.024098689144574376,3.03,-0.187,0.109,0.67553,0.064,0.68711,0.122370005,0.44182998,5.042083,22.599636,168526577664.0,0.17132113697233908,-0.03419553116033058,0.1358702770993072,0.07179711480715345,0.24791707130632984,1.0,0.24791707130632984,3263226.6666666665,-0.8026545025498114,0.7258764513150018,-0.6257836754804487,0.4652206029022675,2.1895605965109275,-0.029195104617743578,1.110252672527563,-0.23100881616328162,2.028312073981968,-0.31826135720424564,-2.617216939826952,1.3668623347965052,0.49353176512124775,-0.24724776026052842,1.7607092705703402,-0.8827165306932779,,-0.8827165306932779,-0.3011335595038304,0.07169186,46.0
CSGP,0.004318556786689724,0.0,-0.382,0.108,0.01863,0.009430001,0.79587996,0.05069,0.05639,11.762134,4.2681346,33205403648.0,-0.10340501599036334,0.009747365965522947,0.014823427413462209,0.07451899773471427,0.31321774368514765,1.0,0.31321774368514765,3960696.6666666665,-1.5794380823097578,-1.2187553656733638,-0.9066385570825746,0.4545148675532035,-0.9350582146567525,-1.2765963035774306,1.615036434673879,-0.9877005609217162,-1.2493127522849814,-2.4195796837332906,0.08676588437624197,-0.4437335692037975,-0.7085147392718797,0.050788108451582346,0.6440759317898391,-0.0045959848831638945,,-0.0045959848831638945,-0.1697054292574258,0.07128263,47.0
VRSN,0.03360604188240345,0.0,-0.23,0.039,0.0,0.1674,0.8199,0.3482,0.44182998,11.762134,-10.355988,22547910656.0,0.2467960892737744,0.30036097822493657,0.1358702770993072,0.0477383636560591,0.25559508179232926,1.0,0.25559508179232926,860600.0,-0.4292922135564537,-1.2187553656733638,-0.6877157775773277,-0.28418087153221133,-1.0236739072310468,2.334398194558084,1.726509548740529,2.152971108717284,2.028312073981968,-2.4195796837332906,2.243892868499962,-0.5863307148356081,0.8237675348315138,2.021829756917233,1.7607092705703402,-0.7794676894012758,,-0.7794676894012758,-0.7538737927470546,0.06725597,48.0
NEE,0.045819166047191544,3.08,-0.008,-0.091,0.09506,0.02503,0.60061,0.28061,0.18032,6.1121707,3.0197897,151294558208.0,0.2701245929060818,-0.10552338967746089,0.0023794219306507713,0.07038161621156913,0.24520979204920643,1.0,0.24520979204920643,11395513.333333334,0.05032815182472937,0.7579660852587043,-0.36797329698413817,-1.6759264669105292,-0.5715103143103591,-0.9200000453225988,0.7088201867046726,1.4394556028489098,-0.19546243629216964,-0.6528711533208696,0.27090263862385927,1.1362980933053834,0.9258398928561412,-0.731017872541548,0.5292824330235553,-0.9191222437177087,,-0.9191222437177087,1.2312782019020598,0.06686515,49.0
ZBH,0.040283711736365344,0.87,-0.405,0.043,0.07253,0.046490002,0.71613,0.1177,0.23245001,2.850905,1.7560921,21890959360.0,-0.12381553304812032,0.05062287760553996,0.03093737347064196,0.11092033128482659,0.27158552341911735,1.0,0.27158552341911735,2034780.0,-0.1670541152583935,-0.660395735052942,-0.9397650302971844,-0.24135793013595544,-0.6786767959903832,-0.4294515257142827,1.2449297908926529,-0.2803078393913159,0.24782996676769029,0.3669064321603379,0.4573039884547464,-0.59512071635839,-0.7978196358663584,0.32801991193950136,0.7927239092750527,-0.5644387346057856,,-0.5644387346057856,-0.5326165602170199,0.06672671,50.0
INTC,0.0022031539735402087,2.24,0.0,-0.074,0.0,0.009430001,0.3432,0.00769,0.02172,1.9611024,1.0490272,104136491008.0,-0.3451259741076138,0.24225198754391042,0.1358702770993072,0.06983984549796984,0.36880250653697694,1.0,0.36880250653697694,20935693.333333332,-1.6625118525000535,0.21886023500450402,-0.3564510454312305,-1.4939289659764416,-1.0236739072310468,-1.2765963035774306,-0.4857779193724389,-1.4416311239094377,-1.5441323315270599,0.6451421941170841,0.5615993924960623,0.5053236435655709,-1.7661491494288395,1.6277145608252963,1.7607092705703402,0.7428713920378596,,0.7428713920378596,3.0289870920538142,0.066674635,51.0
SJM,0.0022031539735402087,3.87,0.0,-0.019,0.0,0.0552,0.39705002,0.00769,0.21382,1.3509195,1.7187669,11871880192.0,-0.06295141755718714,-0.035196502677782515,-0.004701912061897184,0.08507423268600922,0.23132479394309746,1.0,0.23132479394309746,1439196.6666666667,-1.6625118525000535,1.2649823015692023,-0.3564510454312305,-0.9051135217779225,-1.0236739072310468,-0.230351981143346,-0.2358687009884811,-1.4416311239094377,0.08940793880473341,0.8359426077307068,0.46280963131005276,-0.7291758916504006,-0.5315126371337389,-0.25403669397387585,0.4639585221606083,-1.1058385771235475,,-1.1058385771235475,-0.6448456222640199,0.06428504,52.0
HIG,0.0871393704476759,1.75,0.153,0.074,0.19582,0.0323,0.35407,0.117130004,0.16461,1.2774721,2.1217475,33929660416.0,0.2161440060473374,0.041249465949672715,0.0564893298520075,0.07387578182235166,0.2934729195847205,1.0,0.2934729195847205,1860423.3333333333,1.6730097249248532,-0.09561817764377967,-0.13608798448187018,0.09051986568502807,-0.09223402961975868,-0.7538170348292885,-0.4353320104603602,-0.28632501625598455,-0.32905388682268744,0.8589091548083867,0.4033680941925804,-0.434043021164137,0.6896513282113599,0.26444620450615564,1.0284356724522683,-0.27011140891141616,,-0.27011140891141616,-0.565471551393695,0.063272245,53.0
YUM,0.033731052803838105,1.83,-0.066,0.16,0.0,0.1674,0.47476003,0.19685,0.3061,5.732517,-5.656282,43274768384.0,0.1426112218898672,0.1733569682380276,0.12445999100330818,0.06329050742320419,0.23969901212830674,1.0,0.23969901212830674,2389310.0,-0.42438292228862295,-0.04427476333385578,-0.4515096207427192,1.0112131057045308,-1.0236739072310468,2.334398194558084,0.12477086534240506,0.5552410922477108,0.87411952728062,-0.5341557927462905,1.5506640911339848,-0.3090055735337995,0.3679133895347264,1.1604448023030287,1.655451629476141,-0.9932275920349115,,-0.9932275920349115,-0.4658105111880181,0.06211836,54.0
DG,0.0646671748644382,2.99,-0.522,0.045,0.15890001,0.0346,0.29591,0.027709998,0.02855,0.4455652,2.344181,17378551808.0,-0.3451259741076138,-0.0361641239666084,-0.0022616782330665552,0.07058663130745568,0.29957614887839606,1.0,0.29957614887839606,3903456.6666666665,0.7905064021776316,0.7002047441600401,-1.10827795925846,-0.21994645943782745,-0.26784811892120886,-0.7012419421010061,-0.7052431477489068,-1.2302895201151804,-1.4860527893804376,1.1190412899567606,0.37055810496128916,-0.6554966825753638,-1.7661491494288395,-0.2605994349459517,0.48646919843813313,-0.18803919061209678,,-0.18803919061209678,-0.18049147908796215,0.061823253,55.0
INVH,0.02210274949362601,3.46,0.095,0.058,0.04558,0.02352,0.58589,0.17522,0.27629,7.9185038,2.1020908,20512860160.0,-0.017469767029471228,-0.06151422611112467,0.01472854513214017,0.06251981272754192,0.2608063295630389,1.0,0.2608063295630389,2954736.6666666665,-0.881036846964735,1.0018473032308426,-0.2196243082404512,-0.0807718998999956,-0.8068675053235679,-0.9545167366355146,0.6405070515449857,0.32690346254016617,0.6206274114108087,-1.2177003260229848,0.40626755005387255,-0.6135596693527756,-0.3325106184278859,-0.4325325619981636,0.6432006614390724,-0.709390252675652,,-0.709390252675652,-0.3592640366565586,0.0614044,56.0
MDLZ,0.05317991424419748,2.92,0.866,0.031,0.16712,0.05756,0.39124,0.12652999,0.17191,2.2827833,3.1467435,83186909184.0,-0.07603148791525471,-0.12295336032272397,0.0269568810395886,0.06122110854601748,0.21742411951498125,1.0,0.21742411951498125,11360333.333333334,0.33939135073212606,0.6552792566388566,0.8908326851710311,-0.36982675432472323,-0.22874881098756572,-0.17640536425693443,-0.26283206250617724,-0.18709383167327048,-0.266977655831422,0.544554569043352,0.25217635498910324,0.22501845617066474,-0.5887436385566936,-0.8492339389062592,0.7560046508654933,-1.292765715409885,,-1.292765715409885,1.2246490398992949,0.06127613,57.0
COR,0.027318168562661393,0.85,-0.161,0.128,0.84264,0.02861,0.062800005,0.00769,0.02172,0.4455652,22.599636,49991512064.0,0.10912439715141864,0.09083758081370763,0.11540720839419172,0.06183253184155424,0.26365613630364054,1.0,0.26365613630364054,1721020.0,-0.6762226515340001,-0.673231588630423,-0.5883363579334986,0.6686295745344832,2.9844381266284965,-0.8381657705542287,-1.7870688675525082,-1.4416311239094377,-1.5441323315270599,1.1190412899567606,-2.617216939826952,-0.2191356128003078,0.22139395486866384,0.600769884962887,1.5719414935551577,-0.6710679236804271,,-0.6710679236804271,-0.5917400926214413,0.05979732,58.0
LMT,0.04790097909601272,2.83,-0.575,-0.013,0.81044996,0.08306,0.09877,0.07511,0.037750002,1.5445561,17.298231,109729898496.0,0.10077174211080231,-0.16842952495480257,-0.06867559650373944,0.06254047009829677,0.22514679334164342,1.0,0.22514679334164342,1683196.6666666667,0.13208282177311703,0.5975179155401923,-1.1846128757964736,-0.8408791096835385,2.8313225770528536,0.406492402947936,-1.620137948386185,-0.7299102272435731,-1.4078197141376836,0.7753936422144072,-1.8352347250943968,0.5801633777078419,0.18484745324987695,-1.1576689561286984,-0.12618611223327642,-1.1889162708522234,,-1.1889162708522234,-0.59886735254615,0.059300404,59.0
DOC,0.017586713533382318,5.23,-0.575,0.261,0.03345,0.01613,0.67117995,0.09004,0.1726,5.2955117,1.7042711,14300259328.0,0.2594409590934801,-0.05955837469240299,-0.022677661090501622,0.0682244054838872,0.2941569369079048,1.0,0.2941569369079048,5441110.0,-1.0583856389774644,2.137820344837908,-1.1846128757964736,2.0924923759599934,-0.864565216054979,-1.123442795445083,1.0363238913624422,-0.572301313164348,-0.2611101764637545,-0.39750694206341275,0.4649478301060928,-0.6966842040119123,0.8790943444612724,-0.4192673037931561,0.29813577909059064,-0.2609131932836548,,-0.2609131932836548,0.10925704424229082,0.058376085,60.0
CMS,0.04576061742421539,2.98,-0.161,0.02,0.11225,0.02981,0.42701,0.13347,0.23479,2.8933215,2.715805,21743310848.0,0.2770724927178043,0.06621311208043212,0.09758119482165784,0.05449853241971048,0.21742411951498125,1.0,0.21742411951498125,2393436.6666666665,0.04802889476605229,0.6937868173712994,-0.5883363579334986,-0.487589843164427,-0.48974414386741133,-0.8107352873916465,-0.09682928773294269,-0.11383144454674922,0.26772829002210813,0.35364305532030815,0.3157418140784437,-0.5970962519166858,0.9562399788744845,0.4337582537207098,1.407500030565372,-1.292765715409885,,-1.292765715409885,-0.46503290056082247,0.057324134,61.0
KDP,0.031259300618787234,2.74,0.0,0.053,0.057729997,0.040209997,0.5556,0.09387,0.21327,2.9687467,1.8796866,45573230592.0,0.193803497454899,-0.08114278093655136,0.01728881627963963,0.06062519961062862,0.228926325765325,1.0,0.228926325765325,14877123.333333334,-0.5214508526666489,0.539756574441528,-0.3564510454312305,-0.13430057664531558,-0.7490746766101704,-0.5730045018921426,0.499936068937178,-0.5318698234842788,0.08473096249717212,0.3300580624322901,0.4390732173971187,-0.2782521730437015,0.5919018785492047,-0.5656601837888879,0.6668186583306512,-1.1380916016124183,,-1.1380916016124183,1.8873372331825233,0.056173038,62.0
O,0.017287000599081004,5.23,-0.244,0.245,0.02404,0.02299,0.8199,0.16306,0.43984002,9.573909,1.3012141,50540044288.0,0.14685096714457324,-0.06613189038290623,0.03974149160972762,0.05340592158025248,0.2591705879054229,1.0,0.2591705879054229,5656920.0,-1.0701556353452657,2.137820344837908,-0.7078797177949163,1.9212006103749693,-0.9093249405382914,-0.9666318666989884,1.726509548740529,0.19853612193712705,2.0113902634856147,-1.7353352791790664,0.5244006365835189,-0.21179625733573618,0.38646412053713175,-0.46385115209293454,0.873940164453768,-0.7313866319603471,,-0.7313866319603471,0.1499233163234937,0.055905957,63.0
BMY,0.0022031539735402087,4.2,-0.575,0.075,0.0,0.06546,0.75261,0.00769,0.22662,2.4792874,7.3295245,119749574656.0,0.17680840016812516,0.2506052887050072,0.053157033723849834,0.050934937095881594,0.24732711455018547,1.0,0.24732711455018547,12865983.333333334,-1.6625118525000535,1.4767738855976384,-1.1846128757964736,0.10122560103409206,-1.0236739072310468,0.004178649896731432,1.4142275606362253,-1.4416311239094377,0.1982539328716096,0.48310895403714216,-0.36480354941760607,0.7142265407466171,0.5175409301463015,1.6843695274068382,0.9976958972243539,-0.8906498816043461,,-0.8906498816043461,1.5083669980989294,0.054035045,64.0
JNJ,0.03562434949937814,3.05,-0.034,0.053,0.20056,0.08126,0.69561,0.15836,0.18153,4.417285,5.481449,297457188864.0,0.04303578002583475,0.004798681301999563,0.11915731301115051,0.05702198008820414,0.21742411951498125,1.0,0.21742411951498125,9100933.333333334,-0.3500314590071838,0.7387123048924827,-0.40542061453108835,-0.13430057664531558,-0.0696876859374101,0.36534667820406286,1.149699795411893,0.14892045575009694,-0.18517308841553531,-0.12289089234040837,-0.0922037060774021,3.0919525746386016,-0.06777251268191226,0.01722442400785113,1.6065354697724548,-1.292765715409885,,-1.292765715409885,0.7988977997330848,0.05400376,65.0
SO,0.044146937253251736,3.19,-0.385,0.049,0.1185,0.03373,0.49925,0.16468,0.18530001,3.7093542,2.9855971,99128778752.0,0.3370204150825251,0.038527963042415125,0.09485689432132771,0.04995775808339764,0.21843324682461956,1.0,0.21843324682461956,5242806.666666667,-0.015341776223878292,0.8285632799348496,-0.910959401414915,-0.17712351804157148,-0.46001531517233146,-0.7211290423938781,0.23842484840400063,0.21563769198457125,-0.15311445668959286,0.0984746841938125,0.27594620822011995,0.43832050554924196,1.218538233871439,0.24598803410277909,1.3823688952122415,-1.2791956342506758,,-1.2791956342506758,0.07188965020150129,0.05375519,66.0
TDY,0.03499847441650018,0.0,-0.377,0.054,0.0874,0.04579,0.42942002,0.14448,0.18991,4.0596805,2.4037075,23018387456.0,0.16667463583785547,0.1493487135248064,0.03502380823531115,-0.028601361552521465,0.2723601030687976,1.0,0.2723601030687976,570043.3333333334,-0.3746101361648571,-1.2187553656733638,-0.8994371498620073,-0.12359484129625158,-0.6079459667590491,-0.4454526866099277,-0.08564477536897867,0.002395892627548671,-0.11391297667487721,-0.011070180042353545,0.36177766575596954,-0.5800357401341142,0.47320130008859024,0.9976125468597088,0.8304204648386533,-0.5540226963021546,,-0.5540226963021546,-0.8086249926992072,0.052842952,67.0
KMB,0.05406760602644024,3.61,-0.116,-0.008,0.84264,0.11748,0.36514,0.12687999,0.13291,2.3088987,22.599636,46311886848.0,0.1306535398160933,-0.0016732147639548778,0.07868092642036872,0.05233425452642049,0.21742411951498125,1.0,0.21742411951498125,2267480.0,0.374251805043452,1.0981162050619497,-0.5235236929483926,-0.7873504329382186,2.9844381266284965,1.1932900949946672,-0.38395793395100286,-0.18339904802104498,-0.598617794003936,0.5363884452111615,-2.617216939826952,-0.2683689600040358,0.31559332541845825,-0.02667020498547468,1.23314877843818,-1.292765715409885,,-1.292765715409885,-0.48876761200657587,0.05282909,68.0
ACGL,0.09848879288639087,0.0,-0.575,0.144,0.22014,0.044499997,0.36967,0.24725,0.19657,1.9923623,1.7359587,34746798080.0,0.06978050928363633,-0.11708666290458314,-0.01594557249778039,0.048832964585036054,0.26784525868646536,1.0,0.26784525868646536,1840936.6666666667,2.118711747067221,-1.2187553656733638,-1.1846128757964736,0.8399213401195068,0.02344678859853637,-0.47494052458591135,-0.36293493787264813,1.0872899381682029,-0.05727904538695559,0.6353674169977638,0.46027375981198027,-0.42310972769989436,0.049247319498555646,-0.8094439756619379,0.3602379699511223,-0.6147353577317686,,-0.6147353577317686,-0.5691435317867368,0.051791366,69.0
VZ,0.09501950512891534,5.23,0.0,0.016,0.18469,0.05049,0.60005003,0.12988,0.21226999,1.3607787,1.8482226,183416635392.0,0.15530238700094223,0.026772962505518638,0.056014679303520776,0.07500619311837253,0.21742411951498125,1.0,0.21742411951498125,20935693.333333332,1.9824696979893757,2.137820344837908,-0.3564510454312305,-0.530412784560683,-0.145175127759957,-0.3380166275564809,0.706221456657433,-0.15172936829386374,0.07622728417476457,0.8328596969544471,0.44371430563775405,1.5660911526713572,0.42344276121604163,0.1662615703083821,1.0240571146617412,-1.292765715409885,,-1.292765715409885,3.0289870920538142,0.049826674,70.0
T,0.056057186402365254,4.18,0.884,0.009,0.10226,0.04123,0.59766,0.089490004,0.18184,1.5596064,1.827432,190796021760.0,0.5156492930530967,0.2627597124959302,0.1358702770993072,0.04810722728675754,0.22928666198675465,1.0,0.22928666198675465,20935693.333333332,0.452384415011308,1.4639380320201572,0.9167577511650735,-0.6053529320041309,-0.537262703653627,-0.5496885226277397,0.6951297146448168,-0.5781073595346036,-0.18253697449672812,0.7706875066196388,0.4467810170913439,1.664827265693527,2.0001173301191235,1.7668050173302288,1.7607092705703402,-1.1332460368133093,,-1.1332460368133093,3.0289870920538142,0.049117096,71.0
